######################################################################
#
# 	CONDITIONS OF USE
# ____________________________________________________________________
# 
# 
# The files are freely available for download and use on the condition 
# that APNIC will not be held responsible for any loss or damage 
# arising from the use of the information contained in these reports.
# 
# APNIC endeavours to the best of its ability to ensure the accuracy 
# of these reports; however, APNIC makes no guarantee in this regard.
# 
# In particular, it should be noted that these reports seek to 
# indicate where resources were first allocated or assigned. It is not
# intended that these reports be considered as an authoritative 
# statement of the location in which any specific resource may 
# currently be in use.
# 
# For more information see: 
#
#       http://www.apnic.net/db/rir-stats-format.html
# or
#	ftp://ftp.apnic.net/pub/apnic/stats/apnic/README.TXT
#
######################################################################
#
2|apnic|20220713|74886|19830613|20220712|+1000
apnic|ID|ipv4|103.3.70.0|256|20110512|assigned
apnic|ID|ipv4|103.3.71.0|256|20110512|assigned
apnic|MY|ipv4|103.3.72.0|1024|20110428|allocated
apnic|ID|ipv4|103.3.76.0|1024|20110428|allocated
apnic|PH|ipv4|103.3.80.0|1024|20110428|allocated
apnic|CN|ipv4|103.3.84.0|1024|20110429|allocated
apnic|CN|ipv4|103.3.88.0|1024|20110429|allocated
apnic|CN|ipv4|103.3.92.0|1024|20110429|allocated
apnic|CN|ipv4|103.3.96.0|1024|20110429|allocated
apnic|CN|ipv4|103.3.100.0|1024|20110429|allocated
apnic|CN|ipv4|103.3.104.0|1024|20110429|allocated
apnic|CN|ipv4|103.3.108.0|1024|20110429|allocated
apnic|CN|ipv4|103.3.112.0|1024|20110429|allocated
apnic|CN|ipv4|103.3.116.0|1024|20110429|allocated
apnic|CN|ipv4|103.3.120.0|1024|20110429|allocated
apnic|CN|ipv4|103.3.124.0|1024|20110429|allocated
apnic|CN|ipv4|103.3.128.0|1024|20110429|allocated
apnic|CN|ipv4|103.3.132.0|1024|20110429|allocated
apnic|CN|ipv4|103.3.136.0|1024|20110429|allocated
apnic|CN|ipv4|103.3.140.0|1024|20110429|allocated
apnic|AU|ipv4|103.3.144.0|1024|20110429|allocated
apnic|CN|ipv4|103.3.148.0|1024|20110429|allocated
apnic|CN|ipv4|103.3.152.0|1024|20110429|allocated
apnic|CN|ipv4|103.3.156.0|1024|20110429|allocated
apnic|AU|ipv4|103.3.160.0|1024|20110429|allocated
apnic|SG|ipv4|103.3.164.0|1024|20110429|allocated
apnic|PG|ipv4|103.3.168.0|1024|20110429|allocated
apnic|MY|ipv4|103.3.172.0|1024|20110429|allocated
apnic|TH|ipv4|103.3.176.0|1024|20110501|allocated
apnic|JP|ipv4|103.3.180.0|1024|20110503|allocated
apnic|JP|ipv4|103.3.184.0|1024|20110503|allocated
apnic|JP|ipv4|103.3.188.0|1024|20110503|allocated
apnic|TW|ipv4|103.3.192.0|1024|20110503|allocated
apnic|AU|ipv4|103.3.196.0|1024|20110503|allocated
apnic|SG|ipv4|103.3.200.0|1024|20110504|allocated
apnic|IN|ipv4|103.3.204.0|1024|20110504|allocated
apnic|ID|ipv4|103.3.208.0|1024|20110504|allocated
apnic|ID|ipv4|103.3.212.0|1024|20110504|allocated
apnic|AU|ipv4|103.3.216.0|1024|20110504|allocated
apnic|ID|ipv4|103.3.220.0|1024|20110504|allocated
apnic|BD|ipv4|103.3.224.0|1024|20110504|allocated
apnic|IN|ipv4|103.3.228.0|1024|20110504|allocated
apnic|AU|ipv4|103.3.236.0|1024|20110505|allocated
apnic|GU|ipv4|103.3.240.0|1024|20110505|allocated
apnic|VN|ipv4|103.3.244.0|1024|20110505|allocated
apnic|VN|ipv4|103.3.248.0|1024|20110505|allocated
apnic|VN|ipv4|103.3.252.0|1024|20110505|allocated
apnic|ID|ipv4|103.4.0.0|1024|20110506|allocated
apnic|MY|ipv4|103.4.4.0|1024|20110506|allocated
apnic|JP|ipv4|103.4.8.0|2048|20110506|allocated
apnic|AU|ipv4|103.4.16.0|1024|20110506|allocated
apnic|HK|ipv4|103.4.20.0|1024|20151028|allocated
apnic|HK|ipv4|103.4.24.0|1024|20151028|allocated
apnic|MY|ipv4|103.4.28.0|1024|20110509|allocated
apnic|JP|ipv4|103.4.32.0|1024|20110517|allocated
apnic|SG|ipv4|103.4.36.0|1024|20110517|allocated
apnic|JP|ipv4|103.4.40.0|1024|20110518|allocated
apnic|MY|ipv4|103.4.44.0|1024|20110518|allocated
apnic|KR|ipv4|103.4.48.0|1024|20110519|allocated
apnic|ID|ipv4|103.4.52.0|1024|20110519|assigned
apnic|CN|ipv4|103.4.56.0|1024|20110519|allocated
apnic|AU|ipv4|103.4.60.0|1024|20110520|allocated
apnic|BD|ipv4|103.4.64.0|1024|20110602|allocated
apnic|JP|ipv4|103.4.68.0|1024|20110602|allocated
apnic|PF|ipv4|103.4.72.0|1024|20110602|allocated
apnic|AU|ipv4|103.4.84.0|1024|20110603|allocated
apnic|MY|ipv4|103.4.88.0|1024|20110603|allocated
apnic|PK|ipv4|103.4.92.0|1024|20110603|allocated
apnic|SG|ipv4|103.4.96.0|1024|20110603|allocated
apnic|TW|ipv4|103.4.104.0|1024|20110606|allocated
apnic|SG|ipv4|103.4.108.0|1024|20110606|allocated
apnic|HK|ipv4|103.4.112.0|512|20110606|allocated
apnic|SG|ipv4|103.4.114.0|512|20110606|assigned
apnic|BD|ipv4|103.4.116.0|1024|20110607|allocated
apnic|AU|ipv4|103.4.120.0|256|20110607|assigned
apnic|NZ|ipv4|103.4.121.0|256|20110609|assigned
apnic|AU|ipv4|103.4.122.0|512|20110607|allocated
apnic|SG|ipv4|103.4.124.0|1024|20110607|allocated
apnic|VN|ipv4|103.4.128.0|1024|20110707|assigned
apnic|AU|ipv4|103.4.132.0|512|20110707|allocated
apnic|NZ|ipv4|103.4.136.0|1024|20110707|allocated
apnic|MY|ipv4|103.4.140.0|1024|20110708|allocated
apnic|BD|ipv4|103.4.144.0|1024|20110708|allocated
apnic|KR|ipv4|103.4.148.0|1024|20110708|allocated
apnic|NZ|ipv4|103.4.152.0|1024|20110708|allocated
apnic|TH|ipv4|103.4.156.0|1024|20110711|assigned
apnic|AU|ipv4|103.4.160.0|1024|20110711|assigned
apnic|ID|ipv4|103.4.164.0|1024|20110711|allocated
apnic|CN|ipv4|103.4.168.0|1024|20110713|allocated
apnic|AU|ipv4|103.4.172.0|512|20110713|assigned
apnic|ID|ipv4|103.4.174.0|512|20110714|assigned
apnic|KR|ipv4|103.4.176.0|1024|20110713|allocated
apnic|KR|ipv4|103.4.180.0|1024|20110713|allocated
apnic|CN|ipv4|103.4.184.0|1024|20110713|allocated
apnic|BN|ipv4|103.4.188.0|1024|20110714|assigned
apnic|SG|ipv4|103.4.196.0|1024|20110714|allocated
apnic|JP|ipv4|103.4.200.0|1024|20110714|allocated
apnic|IN|ipv4|103.4.204.0|256|20110714|assigned
apnic|AU|ipv4|103.4.205.0|256|20110718|assigned
apnic|ID|ipv4|103.4.206.0|512|20110718|assigned
apnic|IN|ipv4|103.4.208.0|1024|20110715|allocated
apnic|AU|ipv4|103.4.212.0|1024|20110715|allocated
apnic|TH|ipv4|103.4.216.0|1024|20110715|allocated
apnic|IN|ipv4|103.4.220.0|1024|20110715|allocated
apnic|CN|ipv4|103.4.224.0|1024|20151029|allocated
apnic|TH|ipv4|103.4.228.0|1024|20110718|allocated
apnic|SG|ipv4|103.4.232.0|256|20110718|assigned
apnic|IN|ipv4|103.4.233.0|256|20130207|assigned
apnic|AU|ipv4|103.4.234.0|512|20110719|allocated
apnic|AU|ipv4|103.4.236.0|1024|20110719|assigned
apnic|ID|ipv4|103.4.240.0|1024|20110719|allocated
apnic|HK|ipv4|103.4.244.0|1024|20110720|allocated
apnic|IN|ipv4|103.4.252.0|1024|20110721|assigned
apnic|PH|ipv4|103.5.0.0|1024|20110902|allocated
apnic|PH|ipv4|103.5.4.0|1024|20110902|allocated
apnic|SG|ipv4|103.5.8.0|1024|20110905|allocated
apnic|HK|ipv4|103.5.12.0|1024|20110906|allocated
apnic|IN|ipv4|103.5.16.0|1024|20110907|allocated
apnic|JP|ipv4|103.5.20.0|1024|20110907|allocated
apnic|TH|ipv4|103.5.24.0|1024|20110907|allocated
apnic|NZ|ipv4|103.5.28.0|256|20110907|assigned
apnic|AU|ipv4|103.5.29.0|256|20110913|assigned
apnic|VN|ipv4|103.5.30.0|512|20110912|assigned
apnic|TW|ipv4|103.5.32.0|1024|20110908|allocated
apnic|CN|ipv4|103.5.36.0|1024|20110908|allocated
apnic|JP|ipv4|103.5.40.0|1024|20110908|allocated
apnic|TW|ipv4|103.5.44.0|1024|20110909|allocated
apnic|ID|ipv4|103.5.48.0|512|20110912|assigned
apnic|ID|ipv4|103.5.50.0|512|20110912|assigned
apnic|CN|ipv4|103.5.52.0|1024|20110912|allocated
apnic|CN|ipv4|103.5.56.0|1024|20110912|allocated
apnic|PH|ipv4|103.5.60.0|1024|20110912|allocated
apnic|JP|ipv4|103.5.64.0|1024|20110912|allocated
apnic|AU|ipv4|103.5.68.0|512|20110912|allocated
apnic|IN|ipv4|103.5.70.0|256|20110913|assigned
apnic|NZ|ipv4|103.5.71.0|256|20110916|assigned
apnic|NZ|ipv4|103.5.72.0|1024|20110913|allocated
apnic|AU|ipv4|103.5.76.0|512|20110914|allocated
apnic|IN|ipv4|103.5.78.0|256|20110916|assigned
apnic|HK|ipv4|103.5.79.0|256|20151028|assigned
apnic|NZ|ipv4|103.5.80.0|1024|20110915|allocated
apnic|IN|ipv4|103.5.84.0|1024|20110916|assigned
apnic|AU|ipv4|103.5.88.0|1024|20110916|allocated
apnic|AU|ipv4|103.5.92.0|1024|20110916|allocated
apnic|AU|ipv4|103.5.96.0|1024|20110919|allocated
apnic|TW|ipv4|103.5.100.0|1024|20110919|allocated
apnic|MY|ipv4|103.5.105.0|256|20110922|assigned
apnic|AU|ipv4|103.5.106.0|256|20151028|assigned
apnic|ID|ipv4|103.5.107.0|256|20110926|assigned
apnic|NZ|ipv4|103.5.108.0|1024|20110920|allocated
apnic|IN|ipv4|103.5.112.0|1024|20110920|allocated
apnic|JP|ipv4|103.5.116.0|1024|20110920|allocated
apnic|TH|ipv4|103.5.120.0|1024|20110920|allocated
apnic|KH|ipv4|103.5.124.0|1024|20110921|allocated
apnic|KR|ipv4|103.5.128.0|1024|20110921|allocated
apnic|IN|ipv4|103.5.132.0|1024|20110921|allocated
apnic|PK|ipv4|103.5.136.0|1024|20110921|assigned
apnic|JP|ipv4|103.5.140.0|1024|20110921|allocated
apnic|KR|ipv4|103.5.144.0|1024|20110923|allocated
apnic|ID|ipv4|103.5.148.0|256|20110926|assigned
apnic|NP|ipv4|103.5.150.0|256|20110927|assigned
apnic|SG|ipv4|103.5.151.0|256|20110928|assigned
apnic|CN|ipv4|103.5.152.0|1024|20151029|allocated
apnic|NZ|ipv4|103.5.156.0|1024|20110926|allocated
apnic|JP|ipv4|103.5.160.0|1024|20110926|allocated
apnic|AU|ipv4|103.5.164.0|1024|20110926|allocated
apnic|CN|ipv4|103.5.168.0|1024|20151029|allocated
apnic|AF|ipv4|103.5.172.0|1024|20110927|allocated
apnic|JP|ipv4|103.5.176.0|1024|20110927|allocated
apnic|MY|ipv4|103.5.180.0|1024|20110927|allocated
apnic|IN|ipv4|103.5.184.0|1024|20110928|allocated
apnic|IN|ipv4|103.5.188.0|1024|20110928|allocated
apnic|CN|ipv4|103.5.192.0|1024|20151029|allocated
apnic|AF|ipv4|103.5.196.0|512|20110928|allocated
apnic|HK|ipv4|103.5.198.0|256|20110929|assigned
apnic|SG|ipv4|103.5.199.0|256|20110929|assigned
apnic|IN|ipv4|103.5.200.0|1024|20110929|allocated
apnic|VN|ipv4|103.5.204.0|1024|20110929|assigned
apnic|VN|ipv4|103.5.208.0|1024|20110930|allocated
apnic|AU|ipv4|103.5.212.0|512|20110930|allocated
apnic|AU|ipv4|103.5.214.0|256|20111004|assigned
apnic|ID|ipv4|103.5.215.0|256|20111005|allocated
apnic|HK|ipv4|103.5.220.0|1024|20111004|allocated
apnic|NZ|ipv4|103.5.224.0|1024|20111004|allocated
apnic|NP|ipv4|103.5.228.0|512|20111004|assigned
apnic|KH|ipv4|103.5.230.0|512|20151028|allocated
apnic|BD|ipv4|103.5.232.0|1024|20111005|allocated
apnic|MY|ipv4|103.5.236.0|1024|20111005|allocated
apnic|SG|ipv4|103.5.240.0|1024|20111006|allocated
apnic|IN|ipv4|103.5.244.0|1024|20111007|assigned
apnic|JP|ipv4|103.5.248.0|1024|20111007|allocated
apnic|CN|ipv4|103.5.252.0|1024|20111010|allocated
apnic|ID|ipv4|103.6.0.0|512|20120214|assigned
apnic|IN|ipv4|103.6.2.0|256|20120214|assigned
apnic|AU|ipv4|103.6.3.0|256|20151028|assigned
apnic|HK|ipv4|103.6.4.0|1024|20120214|allocated
apnic|KH|ipv4|103.6.8.0|1024|20120214|allocated
apnic|AU|ipv4|103.6.12.0|1024|20120214|allocated
apnic|JP|ipv4|103.6.16.0|1024|20120215|allocated
apnic|JP|ipv4|103.6.20.0|1024|20120215|allocated
apnic|AU|ipv4|103.6.24.0|512|20120216|allocated
apnic|IN|ipv4|103.6.26.0|256|20120216|assigned
apnic|IN|ipv4|103.6.27.0|256|20120216|assigned
apnic|NZ|ipv4|103.6.28.0|1024|20120216|allocated
apnic|IN|ipv4|103.6.32.0|512|20120216|assigned
apnic|ID|ipv4|103.6.34.0|256|20120216|assigned
apnic|AU|ipv4|103.6.35.0|256|20120220|allocated
apnic|ID|ipv4|103.6.36.0|1024|20120216|allocated
apnic|ID|ipv4|103.6.40.0|1024|20120216|assigned
apnic|JP|ipv4|103.6.44.0|1024|20120217|allocated
apnic|HK|ipv4|103.6.48.0|1024|20120217|allocated
apnic|ID|ipv4|103.6.52.0|1024|20120217|assigned
apnic|JP|ipv4|103.6.56.0|1024|20120217|allocated
apnic|JP|ipv4|103.6.60.0|1024|20120221|allocated
apnic|SG|ipv4|103.6.64.0|1024|20120221|allocated
apnic|JP|ipv4|103.6.68.0|1024|20120221|allocated
apnic|KR|ipv4|103.6.72.0|1024|20120221|allocated
apnic|CN|ipv4|103.6.76.0|1024|20120221|allocated
apnic|KR|ipv4|103.6.80.0|1024|20120221|allocated
apnic|US|ipv4|103.6.84.0|1024|20120221|allocated
apnic|IN|ipv4|103.6.88.0|256|20120221|assigned
apnic|PH|ipv4|103.6.89.0|256|20120222|assigned
apnic|IN|ipv4|103.6.90.0|512|20151028|allocated
apnic|JP|ipv4|103.6.92.0|1024|20120221|allocated
apnic|PH|ipv4|103.6.96.0|1024|20120223|allocated
apnic|KR|ipv4|103.6.100.0|1024|20120223|allocated
apnic|PH|ipv4|103.6.104.0|256|20151029|assigned
apnic|AU|ipv4|103.6.105.0|256|20120223|assigned
apnic|SG|ipv4|103.6.106.0|512|20120224|assigned
apnic|CN|ipv4|103.6.108.0|1024|20151029|allocated
apnic|JP|ipv4|103.6.112.0|1024|20120224|allocated
apnic|AU|ipv4|103.6.116.0|256|20120224|assigned
apnic|ID|ipv4|103.6.117.0|256|20120227|assigned
apnic|ID|ipv4|103.6.118.0|256|20120228|assigned
apnic|HK|ipv4|103.6.128.0|1024|20120224|allocated
apnic|IN|ipv4|103.6.132.0|1024|20120227|allocated
apnic|HK|ipv4|103.6.136.0|1024|20120227|allocated
apnic|HK|ipv4|103.6.140.0|1024|20120228|allocated
apnic|NZ|ipv4|103.6.144.0|1024|20120228|allocated
apnic|SG|ipv4|103.6.148.0|1024|20120228|allocated
apnic|HK|ipv4|103.6.152.0|1024|20120228|allocated
apnic|IN|ipv4|103.6.156.0|1024|20120229|allocated
apnic|TH|ipv4|103.6.162.0|256|20120229|assigned
apnic|MY|ipv4|103.6.163.0|256|20120301|assigned
apnic|IN|ipv4|103.6.164.0|256|20120301|assigned
apnic|TH|ipv4|103.6.165.0|256|20120301|assigned
apnic|IN|ipv4|103.6.167.0|256|20120302|assigned
apnic|GI|ipv4|103.6.168.0|1024|20120301|allocated
apnic|KR|ipv4|103.6.172.0|1024|20120301|allocated
apnic|HK|ipv4|103.6.176.0|1024|20120302|allocated
apnic|ID|ipv4|103.6.180.0|256|20120302|assigned
apnic|PH|ipv4|103.6.181.0|256|20120305|assigned
apnic|TH|ipv4|103.6.182.0|512|20120305|assigned
apnic|IN|ipv4|103.6.184.0|1024|20120305|allocated
apnic|AU|ipv4|103.6.188.0|1024|20120305|allocated
apnic|HK|ipv4|103.6.192.0|1024|20120305|allocated
apnic|MY|ipv4|103.6.196.0|1024|20120306|allocated
apnic|ID|ipv4|103.6.200.0|1024|20120306|assigned
apnic|ID|ipv4|103.6.204.0|1024|20120306|assigned
apnic|AU|ipv4|103.6.208.0|1024|20120306|allocated
apnic|NZ|ipv4|103.6.212.0|512|20120307|allocated
apnic|ID|ipv4|103.6.214.0|256|20120309|assigned
apnic|AU|ipv4|103.6.215.0|256|20120309|assigned
apnic|AU|ipv4|103.6.216.0|1024|20120307|allocated
apnic|CN|ipv4|103.6.220.0|1024|20120307|allocated
apnic|JP|ipv4|103.6.224.0|1024|20120307|assigned
apnic|CN|ipv4|103.6.228.0|1024|20151029|allocated
apnic|MY|ipv4|103.6.236.0|1024|20120308|allocated
apnic|JP|ipv4|103.6.240.0|1024|20120308|allocated
apnic|MY|ipv4|103.6.244.0|1024|20120309|allocated
apnic|AU|ipv4|103.6.252.0|1024|20120309|allocated
apnic|ID|ipv4|103.7.0.0|512|20120312|assigned
apnic|IN|ipv4|103.7.3.0|256|20120314|allocated
apnic|SG|ipv4|103.7.8.0|1024|20120312|allocated
apnic|ID|ipv4|103.7.12.0|1024|20120313|assigned
apnic|TH|ipv4|103.7.16.0|1024|20120313|allocated
apnic|JP|ipv4|103.7.20.0|1024|20120313|allocated
apnic|KH|ipv4|103.7.24.0|1024|20120313|allocated
apnic|CN|ipv4|103.7.28.0|1024|20120313|assigned
apnic|KR|ipv4|103.7.32.0|1024|20120314|allocated
apnic|VN|ipv4|103.7.36.0|1024|20120314|allocated
apnic|VN|ipv4|103.7.40.0|1024|20120314|allocated
apnic|AU|ipv4|103.7.44.0|1024|20120314|allocated
apnic|AU|ipv4|103.7.48.0|1024|20120315|allocated
apnic|ID|ipv4|103.7.52.0|512|20120315|assigned
apnic|HK|ipv4|103.7.54.0|512|20120321|assigned
apnic|TH|ipv4|103.7.56.0|1024|20120315|assigned
apnic|PK|ipv4|103.7.60.0|1024|20120316|allocated
apnic|IN|ipv4|103.7.64.0|1024|20120316|allocated
apnic|MY|ipv4|103.7.68.0|1024|20120319|allocated
apnic|AU|ipv4|103.7.72.0|1024|20120319|allocated
apnic|PK|ipv4|103.7.76.0|1024|20120320|allocated
apnic|IN|ipv4|103.7.80.0|1024|20120320|allocated
apnic|ID|ipv4|103.7.84.0|1024|20120320|assigned
apnic|AU|ipv4|103.7.88.0|1024|20120320|allocated
apnic|JP|ipv4|103.7.92.0|1024|20120320|assigned
apnic|NZ|ipv4|103.7.96.0|512|20120321|assigned
apnic|AU|ipv4|103.7.98.0|256|20120323|allocated
apnic|AU|ipv4|103.7.99.0|256|20120326|assigned
apnic|GU|ipv4|103.7.100.0|1024|20120321|allocated
apnic|AF|ipv4|103.7.104.0|1024|20120321|allocated
apnic|IN|ipv4|103.7.108.0|1024|20120322|allocated
apnic|BD|ipv4|103.7.112.0|1024|20120322|allocated
apnic|JP|ipv4|103.7.116.0|1024|20120322|allocated
apnic|SG|ipv4|103.7.124.0|1024|20120323|assigned
apnic|IN|ipv4|103.7.128.0|1024|20120323|allocated
apnic|JP|ipv4|103.7.132.0|1024|20120326|allocated
apnic|AU|ipv4|103.7.136.0|1024|20120326|allocated
apnic|CN|ipv4|103.7.140.0|1024|20151029|allocated
apnic|KH|ipv4|103.7.144.0|256|20120326|assigned
apnic|IN|ipv4|103.7.145.0|256|20120327|allocated
apnic|PH|ipv4|103.7.146.0|256|20120327|assigned
apnic|AU|ipv4|103.7.147.0|256|20120327|assigned
apnic|IN|ipv4|103.7.148.0|1024|20120327|allocated
apnic|JP|ipv4|103.7.152.0|1024|20120327|allocated
apnic|SG|ipv4|103.7.156.0|1024|20120327|allocated
apnic|HK|ipv4|103.7.160.0|1024|20120328|allocated
apnic|AU|ipv4|103.7.164.0|1024|20120328|allocated
apnic|NZ|ipv4|103.7.168.0|1024|20120328|allocated
apnic|VN|ipv4|103.7.172.0|256|20120328|assigned
apnic|ID|ipv4|103.7.173.0|256|20120328|assigned
apnic|VN|ipv4|103.7.174.0|512|20120328|assigned
apnic|ID|ipv4|103.7.176.0|256|20120328|assigned
apnic|VN|ipv4|103.7.177.0|256|20120330|assigned
apnic|ID|ipv4|103.7.178.0|512|20120329|assigned
apnic|IN|ipv4|103.7.180.0|1024|20120328|allocated
apnic|ID|ipv4|103.7.184.0|1024|20120328|assigned
apnic|AU|ipv4|103.7.188.0|512|20120329|assigned
apnic|KR|ipv4|103.7.190.0|512|20151029|allocated
apnic|VN|ipv4|103.7.196.0|256|20120330|assigned
apnic|VU|ipv4|103.7.197.0|256|20120330|assigned
apnic|JP|ipv4|103.7.198.0|512|20120402|allocated
apnic|SG|ipv4|103.7.200.0|1024|20120330|allocated
apnic|JP|ipv4|103.7.208.0|1024|20120402|allocated
apnic|CN|ipv4|103.7.212.0|1024|20120402|allocated
apnic|CN|ipv4|103.7.216.0|1024|20120402|allocated
apnic|CN|ipv4|103.7.220.0|1024|20120402|allocated
apnic|PH|ipv4|103.7.224.0|256|20120402|assigned
apnic|ID|ipv4|103.7.225.0|256|20120405|assigned
apnic|ID|ipv4|103.7.226.0|512|20120403|assigned
apnic|ID|ipv4|103.7.228.0|1024|20120403|assigned
apnic|AU|ipv4|103.7.232.0|1024|20120404|assigned
apnic|JP|ipv4|103.7.236.0|1024|20120404|allocated
apnic|HK|ipv4|103.7.240.0|1024|20120404|allocated
apnic|KR|ipv4|103.7.244.0|1024|20120405|allocated
apnic|BD|ipv4|103.7.248.0|1024|20120405|allocated
apnic|BT|ipv4|103.7.252.0|1024|20120405|allocated
apnic|CN|ipv4|103.8.0.0|1024|20160623|allocated
apnic|CN|ipv4|103.8.4.0|1024|20120410|allocated
apnic|CN|ipv4|103.8.8.0|1024|20120410|allocated
apnic|ID|ipv4|103.8.12.0|256|20120410|assigned
apnic|VN|ipv4|103.8.13.0|256|20120412|assigned
apnic|PK|ipv4|103.8.14.0|512|20120411|assigned
apnic|NZ|ipv4|103.8.16.0|1024|20120410|allocated
apnic|KH|ipv4|103.8.20.0|1024|20120411|allocated
apnic|MY|ipv4|103.8.24.0|1024|20120412|allocated
apnic|AU|ipv4|103.8.28.0|512|20120412|allocated
apnic|SG|ipv4|103.8.30.0|512|20120412|assigned
apnic|CN|ipv4|103.8.32.0|1024|20120412|allocated
apnic|IN|ipv4|103.8.36.0|1024|20120412|allocated
apnic|IN|ipv4|103.8.40.0|1024|20120412|allocated
apnic|IN|ipv4|103.8.44.0|1024|20120412|allocated
apnic|JP|ipv4|103.8.48.0|1024|20120412|allocated
apnic|CN|ipv4|103.8.52.0|1024|20120413|allocated
apnic|ID|ipv4|103.8.56.0|1024|20120413|assigned
apnic|MN|ipv4|103.8.60.0|256|20120413|assigned
apnic|AU|ipv4|103.8.61.0|256|20120413|assigned
apnic|IN|ipv4|103.8.62.0|256|20120416|assigned
apnic|ID|ipv4|103.8.63.0|256|20120417|assigned
apnic|CN|ipv4|103.8.68.0|1024|20151029|allocated
apnic|NZ|ipv4|103.8.72.0|512|20120416|allocated
apnic|ID|ipv4|103.8.74.0|512|20120416|assigned
apnic|ID|ipv4|103.8.76.0|512|20120416|assigned
apnic|ID|ipv4|103.8.78.0|512|20120416|assigned
apnic|NZ|ipv4|103.8.80.0|1024|20120416|assigned
apnic|JP|ipv4|103.8.84.0|1024|20120417|allocated
apnic|JP|ipv4|103.8.88.0|1024|20120417|assigned
apnic|JP|ipv4|103.8.92.0|1024|20120417|allocated
apnic|ID|ipv4|103.8.96.0|1024|20120417|assigned
apnic|KR|ipv4|103.8.100.0|1024|20120418|allocated
apnic|TW|ipv4|103.8.104.0|1024|20120418|allocated
apnic|CN|ipv4|103.8.108.0|1024|20120418|allocated
apnic|PK|ipv4|103.8.112.0|1024|20120418|allocated
apnic|IN|ipv4|103.8.116.0|1024|20120418|allocated
apnic|SG|ipv4|103.8.120.0|256|20120419|assigned
apnic|BD|ipv4|103.8.121.0|256|20151029|assigned
apnic|ID|ipv4|103.8.122.0|256|20120426|assigned
apnic|IN|ipv4|103.8.123.0|256|20120426|assigned
apnic|IN|ipv4|103.8.124.0|1024|20120420|allocated
apnic|TH|ipv4|103.8.128.0|1024|20120420|allocated
apnic|AU|ipv4|103.8.132.0|1024|20120420|assigned
apnic|AU|ipv4|103.8.136.0|1024|20120420|allocated
apnic|NZ|ipv4|103.8.140.0|1024|20120423|allocated
apnic|MY|ipv4|103.8.144.0|1024|20120423|allocated
apnic|IN|ipv4|103.8.148.0|1024|20120423|allocated
apnic|SG|ipv4|103.8.152.0|1024|20120423|allocated
apnic|CN|ipv4|103.8.156.0|1024|20120424|allocated
apnic|MY|ipv4|103.8.160.0|1024|20120424|allocated
apnic|IN|ipv4|103.8.164.0|1024|20120424|allocated
apnic|AU|ipv4|103.8.168.0|1024|20120424|allocated
apnic|AU|ipv4|103.8.172.0|1024|20120424|allocated
apnic|JP|ipv4|103.8.176.0|2048|20120426|allocated
apnic|IN|ipv4|103.8.188.0|512|20120426|assigned
apnic|HK|ipv4|103.8.191.0|256|20120426|assigned
apnic|JP|ipv4|103.8.196.0|1024|20120426|allocated
apnic|CN|ipv4|103.8.200.0|1024|20120426|allocated
apnic|CN|ipv4|103.8.204.0|1024|20120427|allocated
apnic|TH|ipv4|103.8.208.0|1024|20120427|allocated
apnic|SG|ipv4|103.8.212.0|512|20120427|assigned
apnic|PK|ipv4|103.8.214.0|256|20120427|assigned
apnic|IN|ipv4|103.8.216.0|1024|20120427|allocated
apnic|CN|ipv4|103.8.220.0|1024|20120430|allocated
apnic|ID|ipv4|103.8.224.0|1024|20120430|allocated
apnic|ID|ipv4|103.8.228.0|256|20120430|assigned
apnic|AU|ipv4|103.8.229.0|256|20120430|assigned
apnic|KR|ipv4|103.8.230.0|256|20120501|allocated
apnic|PK|ipv4|103.8.231.0|256|20120501|assigned
apnic|NZ|ipv4|103.8.232.0|1024|20120501|allocated
apnic|AU|ipv4|103.8.236.0|512|20120501|assigned
apnic|ID|ipv4|103.8.238.0|256|20120501|assigned
apnic|KH|ipv4|103.8.240.0|1024|20120501|allocated
apnic|ID|ipv4|103.8.244.0|1024|20120502|assigned
apnic|IN|ipv4|103.8.248.0|1024|20120502|allocated
apnic|NZ|ipv4|103.8.252.0|1024|20120503|allocated
apnic|VN|ipv4|103.9.0.0|1024|20120503|allocated
apnic|VN|ipv4|103.9.4.0|1024|20120503|assigned
apnic|CN|ipv4|103.9.8.0|1024|20120504|assigned
apnic|IN|ipv4|103.9.12.0|1024|20120504|allocated
apnic|AU|ipv4|103.9.16.0|1024|20120508|allocated
apnic|AU|ipv4|103.9.20.0|512|20151102|assigned
apnic|ID|ipv4|103.9.22.0|256|20120509|assigned
apnic|PK|ipv4|103.9.23.0|256|20120509|assigned
apnic|CN|ipv4|103.9.24.0|1024|20151029|allocated
apnic|JP|ipv4|103.9.28.0|1024|20120508|assigned
apnic|KR|ipv4|103.9.32.0|1024|20120508|allocated
apnic|ID|ipv4|103.9.36.0|1024|20120508|assigned
apnic|NZ|ipv4|103.9.40.0|1024|20120509|allocated
apnic|ID|ipv4|103.9.44.0|1024|20120509|assigned
apnic|AU|ipv4|103.9.48.0|512|20151102|allocated
apnic|SB|ipv4|103.9.50.0|256|20120509|assigned
apnic|MY|ipv4|103.9.51.0|256|20151030|assigned
apnic|AU|ipv4|103.9.52.0|1024|20120509|allocated
apnic|AU|ipv4|103.9.56.0|1024|20120509|allocated
